username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
antoniojosegj;2019-04-01 01:24;0;0;"Recordatorio para los Católicos, San Pedro lo negó tres veces. Es reprochable esa actitud? SI. Por tanto el Papa también se equivoca y mucho... #SalvadosPapa";;;#SalvadosPapa;"1112495871395053568";https://twitter.com/antoniojosegj/status/1112495871395053568
davidhthe1st;2019-04-01 01:23;0;1;"La entrevista estaba pactada y de otra forma no aceptaría, pero habría sido interesante preguntar por la Biblia y ciertas bases de la Iglesia. Se agradece el apoyo público a las causas pero hay mucho más detrás de esa figura y esa institución. #SalvadosPapa";;;#SalvadosPapa;"1112495739396071425";https://twitter.com/davidhthe1st/status/1112495739396071425
Segui_Carla;2019-04-01 01:22;0;0;"Histórica. #SalvadosPapa";;;#SalvadosPapa;"1112495389171765249";https://twitter.com/Segui_Carla/status/1112495389171765249
ClavedeSole;2019-04-01 01:21;4;7;"¿Y cómo es que nadie dice que las concertinas las puso Zapatero? Y que a la valla se llamó sirga tridimensional? Toda una sarta de eufemismos para la manipulación... #SalvadosPapa";;;#SalvadosPapa;"1112495189321543680";https://twitter.com/ClavedeSole/status/1112495189321543680
acastillom93;2019-04-01 01:21;0;0;"#SalvadosPapa @Pontifex_es @jordievole Por los frutos de esta entrevista de Jordi Evole al Papa Francisco. MG.";;@Pontifex_es @jordievole;#SalvadosPapa;"1112495168337395712";https://twitter.com/acastillom93/status/1112495168337395712
Pablo_Salias;2019-04-01 01:21;0;0;"@Pontifex_es «Aquel de ustedes que esté libre de pecado, que tire la primera piedra» (Juan 8: 7).  Usted me recuerda la demagogia de los populistas; revise la vida y obra de San Juan Pablo II y evangelice con el ejemplo no con la hipocresia propia de los fariseos. #SalvadosPapa https:// twitter.com/monasterioR/st atus/1112440763860901888 …";;@Pontifex_es;#SalvadosPapa;"1112495156526145536";https://twitter.com/Pablo_Salias/status/1112495156526145536
mgaleanok;2019-04-01 01:21;1;2;""Un sacerdote que no llega al pueblo y se pone tras una fachada académica, que no sabe predicar, sin sensibilidad pastoral..., pobrecito, me da pena". #SalvadosPapa";;;#SalvadosPapa;"1112495118265798656";https://twitter.com/mgaleanok/status/1112495118265798656
depegatina;2019-04-01 01:20;0;0;""Venga como venga" La cola de Diablo bajo el disfraz de papa #SalvadosPapa https:// twitter.com/salvadostv/sta tus/1112451435222966272 …";;;#SalvadosPapa;"1112495028302200832";https://twitter.com/depegatina/status/1112495028302200832
CrisGaona;2019-04-01 01:20;0;0;"Más espacio para la sabiduría! Gracias @Pontifex_es @jordievole #SalvadosPapa https:// twitter.com/Atresplayer/st atus/1112459754021048326 …";;@Pontifex_es @jordievole;#SalvadosPapa;"1112494897649643520";https://twitter.com/CrisGaona/status/1112494897649643520
mgaleanok;2019-04-01 01:20;0;2;"“En el centro del evangelio esta el pobre” #SalvadosPapa";;;#SalvadosPapa;"1112494797477081088";https://twitter.com/mgaleanok/status/1112494797477081088
carlosarboleja;2019-04-01 01:19;0;0;"Este mundo se está volviendo loco o ya lo es ???? #SalvadosPapa";;;#SalvadosPapa;"1112494747216695297";https://twitter.com/carlosarboleja/status/1112494747216695297
mgaleanok;2019-04-01 01:19;0;1;"“Quien levanta un muro acaba prisionero de èl. La alternativa son los puentes” #SalvadosPapa";;;#SalvadosPapa;"1112494707190493185";https://twitter.com/mgaleanok/status/1112494707190493185
AntoniocabraL17;2019-04-01 01:19;1;1;"El Papa dijo cosas bastante interesantes, y trato ciertos temas con mucho acierto. Sin embargo, vaya patinadas ha pegado el chavea; Entender Feminismo como algo que puede llegar a ser "Machismo con falda"... Recomendar un psicólogo a niños/as homosexuales... #SalvadosPapa";;;#SalvadosPapa;"1112494690211954688";https://twitter.com/AntoniocabraL17/status/1112494690211954688
JavierPelaez15;2019-04-01 01:18;0;0;"#SalvadosPapa Queda demostrado que a este Papa no le importa una higa el tema catalán o tiene otras prioridades.Tomen nota los católicos españoles y/o catalanes....";;;#SalvadosPapa;"1112494311189426177";https://twitter.com/JavierPelaez15/status/1112494311189426177
CAOZ77;2019-04-01 01:18;0;0;"Este es mejor PAPA para un CATALAN INDEPENDENTISTA, con eso lo digo todo. #SalvadosPapa";;;#SalvadosPapa;"1112494291170091014";https://twitter.com/CAOZ77/status/1112494291170091014
ErnestoBartlett;2019-04-01 01:17;0;0;"@Pontifex_es tu turno! #SalvadosPapa pic.twitter.com/buQOAlBBsl";;@Pontifex_es;#SalvadosPapa;"1112494191546941444";https://twitter.com/ErnestoBartlett/status/1112494191546941444
ABC_PlayTV;2019-04-01 01:17;0;0;"Papa Francisco: «Europa se ha ensimismado, y así no hay futuro» #SalvadosPapa http:// play.abc.es/1gwgb2";;;#SalvadosPapa;"1112494147255050240";https://twitter.com/ABC_PlayTV/status/1112494147255050240
moises_da013;2019-04-01 01:17;0;2;"Un chiste para irse a dormir con una sonrisa: - Mi amor, lamento decirte que tengo un retraso. - No te preocupes mi amor, siempre lo he sabido y te quiero igual. #ObjetivoIglesias #SalvadosPapa #GHDÚODBT12";;;#ObjetivoIglesias #SalvadosPapa #GHD;"1112494049926234112";https://twitter.com/moises_da013/status/1112494049926234112
LequesitoRPL;2019-04-01 01:15;0;1;"No tendría que haber entrado a Twitter a ver las reacciones de la gente al #SalvadosPapa , porque vaya panda de retrasados que se encuentra uno por aquí entre votantes de un extremo y los de otro.";;;#SalvadosPapa;"1112493611323662336";https://twitter.com/LequesitoRPL/status/1112493611323662336
YORYO25MD;2019-04-01 01:15;1;5;"#ObjetivoIglesias ¿Qué opinarán nuestros famosos en política internacional @BoseOfficial @AlejandroSanz @BertinOsborne de las #CloacasDelEstado noticias falsas del gobierno @populares @marianorajoy utilizando #Villarejo @okdiario contra @ahorapodemos #SalvadosPapa #PPEsUnaMafia";;@BoseOfficial @AlejandroSanz @BertinOsborne @populares @marianorajoy @okdiario @ahorapodemos;#ObjetivoIglesias #CloacasDelEstado #Villarejo #SalvadosPapa #PPEsUnaMafia;"1112493576037023745";https://twitter.com/YORYO25MD/status/1112493576037023745
ELJAMBO117;2019-04-01 01:14;0;0;"El papa es libre de tener la ideología que quiera,pero entonces ha de ser coherente y no ser papa. Es como ser negro y lider del KKK o lider comunista con un chalet en Galapagar. #SalvadosPapa";;;#SalvadosPapa;"1112493512132648961";https://twitter.com/ELJAMBO117/status/1112493512132648961
diegobotas;2019-04-01 01:14;0;2;"#SalvadosPapa Acabo d ver el programa. Este tio es mu grande. Es lo mejor que puede ser un ser humano, buena persona.";;;#SalvadosPapa;"1112493394734055425";https://twitter.com/diegobotas/status/1112493394734055425
carter87_miguel;2019-04-01 01:14;1;0;"Enhorabuena @jordievole y @salvadostv por el #SalvadosPapa . Esta noche a muchos “cristianos” se les ha atragantado la cena. Que el domingo van a misa y el lunes son peores que Satanás, hablando con desprecio de los inmigrantes, negando a ciudadanos poder encontrar a sus muertos";;@jordievole @salvadostv;#SalvadosPapa;"1112493385724686336";https://twitter.com/carter87_miguel/status/1112493385724686336
SCveri4;2019-04-01 01:14;2;6;"Le llevé a mi abuela una biblia por que es lo que dijo el papa en #SalvadosPapa y me la tiró seguido de un "tontures les xustes"";;;#SalvadosPapa;"1112493284339957760";https://twitter.com/SCveri4/status/1112493284339957760
VocesCriticas;2019-04-01 01:13;1;6;"Curioso que #ObjetivoIglesias tenga más tweets y esté por debajo de #SalvadosPapa pic.twitter.com/MZ7Ix3Y5lH";;;#ObjetivoIglesias #SalvadosPapa;"1112493257940979718";https://twitter.com/VocesCriticas/status/1112493257940979718
__woodenhearted;2019-04-01 01:13;3;5;"Es importante puntualizar que no ha dicho que esté a favor de ella. De hecho, ha puntualizado mucho que “las tendencias” no tienen nada malo siempre y cuando no se lleven a cabo (haciendo ejemplo con otros “pecados”). Verlo como aliado es meter al enemigo en casa #SalvadosPapa https:// twitter.com/salvadostv/sta tus/1112451435222966272 …";;;#SalvadosPapa;"1112493200990720005";https://twitter.com/__woodenhearted/status/1112493200990720005
Chirusitapower;2019-04-01 01:10;4;14;"Me puse a ver la entrevista de #SalvadosPapa y juro que Bergoglio me saca No lo puedo oír !!!! Que mal me cae este papa !!!! Peronacho popular pic.twitter.com/pknpKSxiGw";;;#SalvadosPapa;"1112492461757263877";https://twitter.com/Chirusitapower/status/1112492461757263877
cortessonia44;2019-04-01 01:10;0;1;"#SalvadosPapa https:// twitter.com/MiguelUrban/st atus/1112448911749324802 …";;;#SalvadosPapa;"1112492399115276294";https://twitter.com/cortessonia44/status/1112492399115276294
EuprepioPadula;2019-04-01 01:10;6;18;"En #SalvadosPapa El Papa ha demostrado que feminismo, aborto y homosexualidad siguen siendo temas complicados para el y la iglesias pic.twitter.com/rXq7l1TvPD";;;#SalvadosPapa;"1112492320195252224";https://twitter.com/EuprepioPadula/status/1112492320195252224
CarmenRodArb;2019-04-01 01:09;1;2;"Hay gente que sin destacar por su nivel intelectual tiene la ‘habilidad’ de situarse en la vida. Los hay convertidos en famosos periodistas, en presidentes del gobierno... y hasta en Papa (de Roma). Bergoglio y su discurso lleno de tópicos, buffff... #SalvadosPapa #VergüenzaAjena";;;#SalvadosPapa #Verg;"1112492247772217346";https://twitter.com/CarmenRodArb/status/1112492247772217346
MARC_Xauen;2019-04-01 01:09;0;2;""El mundo se olvidó de llorar" -Papa Francisco- #SalvadosPapa #VidaSinFronteras pic.twitter.com/ADRSI7EGLI";;;#SalvadosPapa #VidaSinFronteras;"1112492049545220097";https://twitter.com/MARC_Xauen/status/1112492049545220097
enriquearjona76;2019-04-01 01:09;0;0;"#SalvadosPapa #ChiringuitoMessi el papa tampoco a negado que haya visto a dios... cuando le preguntaron por messi me refiero";;;#SalvadosPapa #ChiringuitoMessi;"1112492048777646080";https://twitter.com/enriquearjona76/status/1112492048777646080
TSanchisG;2019-04-01 01:08;19;78;"Me recuerda mucho ha un prograna que comete estos 4 pecados constantemente... #BastaYaDeMentiras #Pecadores #SalvadosPapa https:// twitter.com/salvadostv/sta tus/1112446043126460416 …";;;#BastaYaDeMentiras #Pecadores #SalvadosPapa;"1112491883861864449";https://twitter.com/TSanchisG/status/1112491883861864449
urigarciavila;2019-04-01 01:08;0;1;"Un Papa que habla de valores y de qué necesita la sociedad actual sin tener que hacer referencia a Dios ni a la religión en casi toda la entrevista, es un Papa que le va muy bien al mundo #SalvadosPapa";;;#SalvadosPapa;"1112491834851409920";https://twitter.com/urigarciavila/status/1112491834851409920
inesita_mv;2019-04-01 01:08;0;0;"Lo de sacar a Franco del Valle, si eso en otra entrevista #salvadosPapa";;;#salvadosPapa;"1112491789951340544";https://twitter.com/inesita_mv/status/1112491789951340544
lupuss75;2019-04-01 01:07;0;0;"#SalvadosPapa a este individuo para parecer mas progre, solo le falta decir que no cree en Dios .";;;#SalvadosPapa;"1112491621914947584";https://twitter.com/lupuss75/status/1112491621914947584
deharojavier61;2019-04-01 01:07;0;8;"No soy creyente pero he de reconocer que este #papa me merece todo mis respetos #SalvadosPapa";;;#papa #SalvadosPapa;"1112491562859139074";https://twitter.com/deharojavier61/status/1112491562859139074
Von_Hatman;2019-04-01 01:07;0;0;"No sé por qué partidos políticos no pagan IBI por ser de fin social. Los políticos nos roban, los ciudadanos y empresas crean valor. #SalvadosPapa";;;#SalvadosPapa;"1112491556177616896";https://twitter.com/Von_Hatman/status/1112491556177616896
ladyfunta;2019-04-01 01:05;1;1;"Dentro de sus límites, tampoco vamos a pedir peras al olmo, quiero pensar que hay evolución. #salvadosPapa";;;#salvadosPapa;"1112491061207842821";https://twitter.com/ladyfunta/status/1112491061207842821
Lady_Ailec;2019-04-01 01:04;0;1;"#SalvadosPapa https:// twitter.com/julia_otero/st atus/1112459117996765184 …";;;#SalvadosPapa;"1112490960859078656";https://twitter.com/Lady_Ailec/status/1112490960859078656
OriolAbello;2019-04-01 01:04;0;0;"@jordievole solo una cosa sobre el programa de hoy. #SalvadosPapa @salvadostv";;@jordievole @salvadostv;#SalvadosPapa;"1112490859650580480";https://twitter.com/OriolAbello/status/1112490859650580480
soysanjuane;2019-04-01 01:04;0;0;"#SalvadosPapa : El Papa Francisco se pronunció sobre su frase "¿quién soy yo para juzgar?" y si ser homosexual es pecado http:// bit.ly/2OBavIZ";;;#SalvadosPapa;"1112490827471822850";https://twitter.com/soysanjuane/status/1112490827471822850
CondesaCuriosa;2019-04-01 01:03;1;1;"¿Quien fue la GRAN DECEPCIÓN de GHVIP6 ? #GHDUODBT12 #GHDUO1M #SalvadosPapa #ObjetivoIglesias #BakeOff4 #Papágaró";;;#GHDUODBT12 #GHDUO1M #SalvadosPapa #ObjetivoIglesias #BakeOff4 #Pap;"1112490711348375553";https://twitter.com/CondesaCuriosa/status/1112490711348375553
chalofranco;2019-04-01 01:03;1;2;"Para muchos, la iglesia católica es arcaica, anacrónica y carente de sentido... Pero hay que ver la importancia que le dan a lo que dice el Papa! Curioso... #SalvadosPapa";;;#SalvadosPapa;"1112490668725813250";https://twitter.com/chalofranco/status/1112490668725813250
domindela;2019-04-01 01:03;2;0;""Los católicos españoles que están en contra de la inmigración, que lean el Evangelio" #SalvadosPapa";;;#SalvadosPapa;"1112490641680941056";https://twitter.com/domindela/status/1112490641680941056
chicadiscreta00;2019-04-01 01:03;0;2;"El Papa ha dicho cosas muy buenas pero la situación no cambia. Las palabras sin hechos no sirven para nada. #SalvadosPapa";;;#SalvadosPapa;"1112490581605994497";https://twitter.com/chicadiscreta00/status/1112490581605994497
ChristianLyonH;2019-04-01 01:03;0;1;"@Pontifex_es gracias por conceder la entrevista a @jordievole en @salvadostv los Laicos cómo usted nos llama, hemos comprendido más la figura Papal y su postura delante del mundo. A mi en especial, me ha sorprendido gratamente #SalvadosPapa";;@Pontifex_es @jordievole @salvadostv;#SalvadosPapa;"1112490508423778305";https://twitter.com/ChristianLyonH/status/1112490508423778305
begona_zurieta;2019-04-01 01:02;2;8;"Me parece fatal como le ha presentado al Papa l tema concertina xq no es cierto. Son elementos disuasorios para evitar q salten o lo intenten menos, como los badenes son para reducir la velocidad y no para joderte l coche. Mal evole #SalvadosPapa";;;#SalvadosPapa;"1112490480330260480";https://twitter.com/begona_zurieta/status/1112490480330260480
luciasala;2019-04-01 01:02;0;6;"“El miedo es el material sobre el que se edifica una dictadura” brillante programa @salvadostv @Pontifex_es @jordievole “al mundo se le ha olvidado llorar” “Europa es abuela...””quien construye un muro, le revierte el aislamiento “ #salvadospapa";;@salvadostv @Pontifex_es @jordievole;#salvadospapa;"1112490362134843398";https://twitter.com/luciasala/status/1112490362134843398
ManosUnidasCad;2019-04-01 01:02;0;0;""La teoría del boomerang. La vida por uno u otro camino se las cobra" hay que ser coherentes con nuestros actos #SalvadosPapa";;;#SalvadosPapa;"1112490346838138881";https://twitter.com/ManosUnidasCad/status/1112490346838138881
pbordo;2019-04-01 01:02;4;8;"La prensa peruana está, mayoritariamente, condenada al infierno #SalvadosPapa #FelizDomingo https:// twitter.com/salvadostv/sta tus/1112446043126460416 …";;;#SalvadosPapa #FelizDomingo;"1112490337010896896";https://twitter.com/pbordo/status/1112490337010896896
JHappytoo;2019-04-01 01:01;0;2;"No es ser católico, creer en la iglesia, o tener fe en otra religión, se trata de ser buena persona, últimamente solo hay maldad absoluta. No se puede desfavorecer al necesitado, no se pueden cohibir las libertades, no se puede gobernar o dictar política del miedo #salvadospapa";;;#salvadospapa;"1112490211748007936";https://twitter.com/JHappytoo/status/1112490211748007936
davidmoreno;2019-04-01 01:00;15;60;"Disculpe @Pontifex_es , lo raro es que en 2019 aún existan personas que piensen como usted. #SalvadosPapa pic.twitter.com/9UCSDcE16G";;@Pontifex_es;#SalvadosPapa;"1112489899876331521";https://twitter.com/davidmoreno/status/1112489899876331521
Mj_ArQ;2019-04-01 01:00;0;0;"La propaganda del miedo. Yo me informo de lo que dice @vox_es y no lo que se dice que dice #VOX . Antes de decir que te da miedo votar a @vox y decirlo párate a pensar: -¿Miedo de qué? - Escúchales y piensa por ti mismo. ¡No te dejes influenciar! #VOXAvanza #SalvadosPapa";;@vox_es @vox;#VOX #VOXAvanza #SalvadosPapa;"1112489849284673536";https://twitter.com/Mj_ArQ/status/1112489849284673536
ElenaCordoba;2019-04-01 00:59;0;0;"... #SalvadosPapa Predicando con el ejemplo... https:// twitter.com/iBarbarellah/s tatus/1112448258931085312 …";;;#SalvadosPapa;"1112489743592423424";https://twitter.com/ElenaCordoba/status/1112489743592423424
rafagarridov;2019-04-01 00:59;1;6;"El #PapaFrancisco ha demostrar ser, segurament, el més humà dels papes. Però no pot evitar seguir sent un capo de l’Església masclista, homòfoba i amb olor a naftalina. La religió és el que té. #SalvadosPapa";;;#PapaFrancisco #SalvadosPapa;"1112489621861081088";https://twitter.com/rafagarridov/status/1112489621861081088
